key,R,adam,best,alpha_best,rho_best,kappa_best,alpha_det,aGN,L0
"('box2', 4, 1200)",0.21013704900524394,4.7035041512085476e-05,5.593819430508649e-08,-20,0.5,5.0,-20,54.00958497435478,1.7893175805723924e-08
"('box2', 4, 1250)",0.21043830370370298,2.042477121193443e-05,2.394421866581217e-08,5,0.5,5.0,-20,54.4487200805971,5.211680244734829e-09
"('box2', 4, 1300)",0.21177254190731848,8.519333281344269e-06,4.805390604395195e-09,-20,0.5,5.0,-20,54.7862692591891,1.4425611445886932e-09
"('box2', 4, 1350)",0.2121301601970248,2.932997922050411e-06,1.9982228648299362e-09,5,0.5,5.0,-20,55.334370852445076,3.8073958110044786e-10
"('box2', 4, 1400)",0.20694687372078863,1.0582008777481615e-06,5.045132207765423e-10,-30,0.5,5.0,-20,54.74329074770466,9.470608702118898e-11
"('box2', 4, 1450)",0.19264402832045163,3.296156545908416e-07,1.5039134102042824e-10,30,0.5,5.0,-20,50.364435962993284,2.214757366070431e-11
"('box2', 4, 1500)",0.20546752914781483,1.971219398101918e-07,3.361698955020997e-11,-20,0.5,10.0,30,50.65281423064589,4.873772726373508e-12
"('box2', 4, 1550)",0.16247181634370628,3.721750320895933e-09,8.884417620266268e-12,0,0.5,5.0,-30,50.000744898498155,1.0680813905600578e-12
"('box2', 4, 1600)",0.17274988917269102,3.2439551815574346e-08,2.8186947964547426e-12,-15,0.5,5.0,-15,-59.240211908203584,2.371356581319869e-13
"('box2', 4, 1650)",0.17241869854614508,1.092333143118163e-08,5.380613449128629e-13,-15,0.5,5.0,-30,29.726589164531283,8.867236845345211e-14
"('box2', 4, 1700)",0.07074425235657161,1.63085362354606e-10,2.3821942087031265e-13,10,0.5,5.0,5,113.61775190082496,4.302199922549834e-14
"('box2', 4, 1750)",0.18161142808796604,1.2884387228523152e-08,4.949319372786064e-14,-30,0.5,5.0,30,-80.23003639716487,4.734897925870158e-14
"('box2', 4, 1800)",0.1676666934579372,3.398155388470882e-11,1.3082642578757615e-13,-5,0.5,5.0,0,-70.40032332393159,6.077838833712675e-14
"('box2', 4, 1850)",0.28698792088679725,4.059134033478052e-11,4.343605903833602e-14,-20,0.5,5.0,5,-15.379507336377582,2.14620164817022e-14
"('box2', 4, 1900)",0.3639289476845842,1.0303692537321872e-09,5.777888266886182e-13,0,0.5,5.0,-30,-27.823981436436874,4.591234105769583e-14
"('box2', 4, 1950)",0.1539219856530183,3.658161640238684e-08,3.647137964156499e-13,30,0.5,10.0,-20,14.903456376600667,3.4148479328443286e-14
"('box2', 5, 0)",0.6789440244439893,0.9804838451730455,0.8121765207754482,20,0.5,5.0,-30,-44.25130736156885,0.8512674028442344
"('box2', 5, 10)",0.5896511604579332,0.8843446041100469,0.7464022885514995,-30,0.5,5.0,-30,-9.736818240917545,0.664917555787919
"('box2', 5, 20)",0.5788255211861416,0.8198750430691962,0.6410726160760382,-30,0.5,5.0,15,2.495938333134991,0.5474806134367662
"('box2', 5, 50)",0.4710620104528222,0.6642736524533451,0.3525670335838581,30,0.5,5.0,-10,-43.18818551517122,0.25390158106952854
"('box2', 5, 100)",0.331465932826723,0.4320475339923283,0.05904945545574587,30,0.5,5.0,30,23.010520700601326,0.039573695560272515
"('box2', 5, 150)",0.3999257499144709,0.6995368605808175,0.014522530703259363,30,0.5,5.0,30,28.45694171843265,0.004969670387413107
"('box2', 5, 200)",0.38528724966842604,0.9303238885139636,0.014052695609525656,30,0.5,10.0,30,2.110215996272782,0.002673606402884471
"('box2', 5, 250)",0.38542385646467237,0.8247125148037098,0.009795306512782851,30,0.5,10.0,30,3.5711623151234,0.0013623793946980814
"('box2', 5, 300)",0.3738378194763856,0.7681158249435514,0.008017921845427715,30,0.5,10.0,30,5.484917691975666,0.0006910828028522048
"('box2', 5, 350)",0.36421479150686137,0.7998963640167873,0.006018700804896105,30,0.5,5.0,-30,6.399299212615053,0.00034514794557780174
"('box2', 5, 400)",0.35590383194511827,0.8915279861377572,0.0037267891262998563,20,0.5,5.0,-30,6.736024925493289,0.00016920260996532876
"('box2', 5, 450)",0.3490519294272843,1.0004616467412428,0.0022197642193140256,30,0.5,5.0,-30,6.3869421122537124,8.099993572880138e-05
"('box2', 5, 500)",0.3435140234830019,1.1043617324089496,0.0017661027973777728,-30,0.5,5.0,-30,5.320336551324606,3.766280223926665e-05
"('box2', 5, 550)",0.33898191136269445,1.1847328669206258,0.0012744481973705202,-20,0.5,5.0,-20,3.5510660789410613,1.6922448418940792e-05
"('box2', 5, 600)",0.33526811400896406,1.2269845327923563,0.0006987223488311566,-20,0.5,5.0,-20,1.1988375349159999,7.31447723968853e-06
"('box2', 5, 650)",0.3322592069325864,1.2247553352539342,0.0007129363247088689,-30,0.5,5.0,30,-1.442642848319276,3.0298593333682634e-06
"('box2', 5, 700)",0.3299400902522528,1.1626555632868432,0.00027754677743619196,-30,0.5,10.0,-30,-4.053776766772674,1.1990688905070165e-06
"('box2', 5, 750)",0.32821033551760037,1.062763660038634,4.6673982449688326e-05,-30,0.5,5.0,-30,-6.403266765728282,4.521975903689453e-07
"('box2', 5, 800)",0.32662960111378564,0.9378957100187296,8.147442812297617e-05,30,0.5,5.0,-30,-8.380854431179635,1.6217047403148369e-07
"('box2', 5, 850)",0.32554253259528454,0.7924815348756036,1.9519435226836572e-05,-30,0.5,5.0,-30,-10.016984509381132,5.5211441578780844e-08
"('box2', 5, 900)",0.32511353071491866,0.6482592580224885,1.3689278709910115e-05,-20,0.5,5.0,-30,-11.413287819702143,1.7822641072488274e-08
"('box2', 5, 950)",0.32424153966243296,0.5432831201082285,4.7037184177133065e-06,-30,0.5,5.0,-30,-12.274560981881303,5.439825882325941e-09
"('box2', 5, 1000)",0.3248636671181233,0.3742326708368539,2.7267089708535807e-06,-30,0.5,10.0,-30,-13.407222108707415,1.5735017685640534e-09
"('box2', 5, 1050)",0.32325995310011374,0.2034050948820271,6.118019014319961e-07,-30,0.5,5.0,-30,-14.716240942954954,4.273112046578172e-10
"('box2', 5, 1100)",0.3281303393304321,0.10672702970066146,1.7856498578106193e-07,-30,0.5,5.0,-30,-13.543705042921628,1.0969761671870853e-10
"('box2', 5, 1150)",0.3296628158514646,0.03451129102878606,2.4184237967115984e-08,30,0.5,5.0,-30,-11.581304381993583,2.648717925236213e-11
"('box2', 5, 1200)",0.30775769613412507,0.018468721439366363,2.6897156197285467e-08,-30,0.5,5.0,-30,-29.14849359981904,6.149775671318266e-12
"('box2', 5, 1250)",0.3866737190873783,0.0033009430944548218,1.0069589564841606e-08,-30,0.5,20.0,-30,-12.987949474446484,1.3218296853139307e-12
"('box2', 5, 1300)",0.44299593231417556,0.005069026294354818,1.979820942475284e-09,-30,0.5,5.0,-30,-22.76723267945255,3.044712699784889e-13
"('box2', 5, 1350)",0.2546103017502683,0.00019278661767107072,1.9543595225077344e-10,-30,0.5,5.0,-30,38.94642490257591,6.267174495172737e-14
"('box2', 5, 1400)",0.31323459409920623,0.004207938942642499,5.631650853376642e-10,-30,0.5,5.0,-30,28.46602548283585,3.3405852272497505e-14
"('box2', 5, 1450)",0.351034184876895,0.0038903701425536826,9.070237631205389e-10,-30,0.5,5.0,-30,-44.46979255605973,2.2089854024623465e-14
"('box2', 5, 1500)",0.29508901652701025,2.520096481456877e-05,1.0057310069371096e-10,30,0.5,5.0,-30,-47.27605504405857,1.711090535702932e-14
"('box2', 5, 1550)",0.17814785566122374,8.878479523077749e-05,1.0919583790886068e-10,-30,0.5,5.0,-30,-57.7333518550738,1.7319755288888972e-14
"('box2', 5, 1600)",0.31376861106443477,0.002565478279913691,4.694815637328304e-10,-30,0.5,5.0,-30,-41.53379001018991,2.2141062487114423e-14
"('box2', 5, 1650)",0.12054105387439781,1.3188581721722552e-06,9.241008150357074e-12,20,0.5,inf,10,69.64372783836183,1.393252838685037e-14
"('box2', 5, 1700)",0.39080580295536715,0.0011148413762567234,1.847554094195492e-11,20,0.5,5.0,-30,-10.63022781883007,1.883062154677515e-14
"('box2', 5, 1750)",0.5118162736775611,0.01609586538793526,4.454490681864731e-10,-30,0.5,5.0,-30,-8.177752766480975,2.424593361290083e-14
"('box2', 5, 1800)",0.11031778723321668,0.0004151079678752571,1.3530190418247631e-11,-30,0.5,20.0,-30,-18.229492945095934,1.405896881462215e-14
"('box2', 5, 1850)",0.2987747131676344,0.0033523067379937375,5.509615724983695e-10,30,0.5,5.0,-30,31.552866834691773,1.4660528072450598e-14
"('box2', 5, 1900)",0.21604708348392307,0.034787244639145655,3.046747428635209e-09,-30,0.5,5.0,-30,41.85155990479132,1.6875195756561024e-14
"('box2', 5, 1950)",0.321786675662638,0.01261574251817688,2.461515940422617e-10,-20,0.5,5.0,-30,-30.160773549258955,1.770128689670577e-14
"('box2', 6, 0)",0.4938269437419947,4.660358756184887,1.9257456104108939,-30,0.5,5.0,-30,-9.160049430207437,6.946488988317602
"('box2', 6, 10)",0.46443818776378054,1.2999667418465344,0.667291395187793,-30,0.5,5.0,-30,17.391878188037797,2.8858169104388205
"('box2', 6, 20)",0.4101702249836601,0.4746397370589232,0.326725660440753,-20,0.5,5.0,-30,33.01335922987652,1.20296426304761
"('box2', 6, 50)",0.30322225052657087,0.1927736108835112,0.1791284066315261,-30,0.5,5.0,-30,-85.980966696133,0.23603351677178663
"('box2', 6, 100)",0.27618088789045014,0.16963474225534916,0.149796759641104,-30,0.5,5.0,-30,6.725054393142257,0.15133523202602786
"('box2', 6, 150)",0.23729063318719756,0.1470621786410326,0.12149192194390887,-30,0.5,5.0,30,2.319976312285245,0.1208192478904276
"('box2', 6, 200)",0.2759447615947376,0.16590848260270122,0.09879687781184121,30,0.5,5.0,30,-72.59892286106921,0.0922230312411468
"('box2', 6, 250)",0.29771104337743426,0.14378110067851618,0.06447996833387937,30,0.5,20.0,30,4.2592159810782375,0.057150260299743884
"('box2', 6, 300)",0.2893562730223289,0.08044647947996003,0.03200435458428298,30,0.5,10.0,30,-15.335954702268337,0.027412963256839416
"('box2', 6, 350)",0.25520604077345943,0.01866185407418294,0.01490731684905991,-30,0.5,5.0,0,7.532115275426933,0.014188653533207335
"('box2', 6, 400)",0.24729658886139047,0.011390067669684967,0.009825832709049225,-30,0.5,5.0,-30,19.943628220466803,0.009756214850726795
"('box2', 6, 450)",0.24901989809412156,0.009291438936644685,0.0072749165566426775,-30,0.5,5.0,-30,0.5210340436143716,0.007341841204762731
"('box2', 6, 500)",0.25452548976678746,0.007790684788760965,0.00572938414870699,-30,0.5,5.0,30,45.06971073410143,0.005756550908164343
"('box2', 6, 550)",0.25685036082222723,0.0064709576410544355,0.004625277071535605,-30,0.5,5.0,20,40.87294570556946,0.004632262818471999
"('box2', 6, 600)",0.2617602479653998,0.005783424895401947,0.0037988649510555506,-30,0.5,5.0,30,38.59893359876108,0.003770473012651153
"('box2', 6, 650)",0.2626925261333659,0.005409113723740123,0.0031608813190129427,-30,0.5,5.0,30,36.7357069975232,0.003075116283617999
"('box2', 6, 700)",0.261999207819286,0.005196472101271837,0.0026354475871894247,-20,0.5,5.0,30,35.70638767250819,0.0025012510124278907
"('box2', 6, 750)",0.2606949490952042,0.005074327791653724,0.00215142158168503,-15,0.5,5.0,30,35.28767994451398,0.0020249871317130712
"('box2', 6, 800)",0.2591231447576203,0.00505157175090021,0.0017838451008098505,15,0.5,5.0,30,35.205487140101106,0.001630578497117589
"('box2', 6, 850)",0.257413989625588,0.0050741281174856365,0.0014541070112517088,-10,0.5,5.0,30,35.26481683371814,0.0013056808560814163
"('box2', 6, 900)",0.25562521776074754,0.005149602791646194,0.0011834890058429722,10,0.5,5.0,30,35.357654006153204,0.0010397601298306161
"('box2', 6, 950)",0.25378715956418374,0.005274748430633932,0.0009460780792772487,10,0.5,5.0,30,35.43455522128208,0.000823553176617608
"('box2', 6, 1000)",0.2519130543134338,0.005439684482916483,0.0007435624337372263,30,0.5,5.0,30,35.4787292643018,0.0006488983830353896
"('box2', 6, 1050)",0.2500121823855408,0.00564111393798125,0.0005908429943794216,30,0.5,5.0,30,35.48832218478123,0.0005086757166577712
"('box2', 6, 1100)",0.2480938798219919,0.00587758064427706,0.00047472827813076744,30,0.5,5.0,30,35.466194478529715,0.00039674839297002587
"('box2', 6, 1150)",0.24616911914915482,0.006163435225624192,0.0003701719628091325,20,0.5,5.0,30,35.41906384878801,0.00030790189276916406
"('box2', 6, 1200)",0.24424754032101922,0.006491382829557996,0.00029285047710066707,30,0.5,5.0,30,35.35128420733146,0.00023774980508182091
"('box2', 6, 1250)",0.24233892930705858,0.006776820338361319,0.00022716815625636668,30,0.5,5.0,30,35.269894487724734,0.000182644733531978
"('box2', 6, 1300)",0.24045808138983032,0.007121404360361472,0.00017983566949519004,30,0.5,5.0,30,35.17889900435844,0.0001395794032151229
"('box2', 6, 1350)",0.23860978099780547,0.007548307155654324,0.00013157055420787172,30,0.5,5.0,30,35.0837145423649,0.00010609561574662146
"('box2', 6, 1400)",0.23681439721918066,0.008024463770058738,0.00010203266935686448,15,0.5,5.0,30,34.987355986062866,8.01946383992457e-05
"('box2', 6, 1450)",0.2350707473918373,0.008472114763667396,7.929281062803254e-05,5,0.5,5.0,30,34.89287331844135,6.026540174631214e-05
"('box2', 6, 1500)",0.2333973761245747,0.008890218154198225,6.132017778687484e-05,10,0.5,5.0,30,34.80465878931484,4.501461064043232e-05
"('box2', 6, 1550)",0.23180134216999349,0.009360961881837899,4.788723519618516e-05,20,0.5,5.0,30,34.72312098504003,3.3409878413219894e-05
"('box2', 6, 1600)",0.23027228247274573,0.009831694369772359,3.4399066627360876e-05,30,0.5,5.0,30,34.650909395084675,2.4631769811822417e-05
"('box2', 6, 1650)",0.22885396744597233,0.010261568034360496,2.721218524038837e-05,30,0.5,50.0,30,34.58725816725182,1.8033076424023402e-05
"('box2', 6, 1700)",0.22751133967903872,0.0106439112704418,1.9931524278793755e-05,30,0.5,10.0,30,34.53243200629341,1.3105439951635548e-05
"('box2', 6, 1750)",0.22626833235237154,0.010913447703066754,1.3889785736494957e-05,30,0.5,5.0,30,34.48776532929784,9.451079333642074e-06
"('box2', 6, 1800)",0.2251043858407622,0.011258267562710107,1.0243117372870055e-05,30,0.5,5.0,30,34.451753530996456,6.760790409493369e-06
"('box2', 6, 1850)",0.224073346907518,0.011411777963240038,7.953080499124097e-06,30,0.5,10.0,30,34.42354881555312,4.795393838964284e-06
"('box2', 6, 1900)",0.22306231184758835,0.01143994778851352,5.794217995659329e-06,30,0.5,10.0,30,34.40307626797203,3.3714729985702903e-06
"('box2', 6, 1950)",0.22221565019663725,0.011318766292407367,3.9448973876942274e-06,30,0.5,5.0,30,34.38802279873825,2.3485700423975433e-06
"('box2', 7, 0)",0.6502436090677326,3.431630771258746,1.6245152790467805,30,0.5,5.0,30,8.760290923127757,3.3613196677134978
"('box2', 7, 10)",0.6966718975872818,1.344305046913703,1.043788101534173,30,0.5,5.0,30,22.821119862460787,1.610686883525966
"('box2', 7, 20)",0.7208922280982039,1.0914680210783678,0.8482172015045796,-30,0.5,5.0,-30,35.17078908875798,0.9890997507824298
"('box2', 7, 30)",0.7128512844672509,0.9789908121187277,0.7171086608058896,-30,0.5,5.0,-30,40.988391784974894,0.7239065123747416
"('box2', 7, 50)",0.6407416376258293,0.7711297432256276,0.5338085823081073,-30,0.5,5.0,-30,27.413338998834767,0.48233890053432243
"('box2', 7, 100)",0.3825529473834849,0.3604284365087181,0.2479947178081483,-30,0.5,5.0,-30,-32.488710840242796,0.25539296988058513
"('box2', 7, 150)",0.25439259848810514,0.1520712231705713,0.11240414341879659,-30,0.5,5.0,-30,-2.671302250149883,0.13899919539879163
"('box2', 7, 200)",0.22119517439212694,0.06384709677992886,0.050610082150793545,-30,0.5,20.0,-30,2.833751946585132,0.06940199301701373
"('box2', 7, 250)",0.26267841643860057,0.027553530971094215,0.02330451454689454,-30,0.5,5.0,-30,-1.5243824089561087,0.03198451219087081
"('box2', 7, 300)",0.26463203739974106,0.013786173314661854,0.01215541159716657,-30,0.5,5.0,-30,-1.523336406231428,0.015573549010326421
"('box2', 7, 350)",0.22843859295483362,0.009959730359158425,0.008033499790240258,-10,0.5,5.0,-30,0.9843844253445052,0.009178343234916661
"('box2', 7, 400)",0.1813800344003212,0.009560258233482999,0.005907277685045608,30,0.5,5.0,-30,-1.074226976045824,0.006266083125420906
"('box2', 7, 450)",0.15518160174283252,0.010624292558466444,0.004382598019375182,30,0.5,5.0,-30,-4.583724172083593,0.004438374352781991
"('box2', 7, 500)",0.16354556333723333,0.011797793694781232,0.0030580662560978065,30,0.5,5.0,30,-14.05596232679332,0.0030511055746957464
"('box2', 7, 550)",0.16403919424695906,0.0040761387182171715,0.002017673125238217,20,0.5,5.0,20,-30.873593153340366,0.0019721401557820763
"('box2', 7, 600)",0.16997497749933033,0.0029488658752065203,0.0012311457358371053,-20,0.5,5.0,-15,-5.5738123646904345,0.0011827303647440365
"('box2', 7, 650)",0.18178967646088576,0.0023666149854619117,0.0006961149085370242,-30,0.5,5.0,-15,3.3121745084717844,0.0006594560290955484
"('box2', 7, 700)",0.19534350593127528,0.0013526820973857813,0.00037220258948670237,-20,0.5,5.0,-15,7.68856044499905,0.0003499166233771931
"('box2', 7, 750)",0.20403220712168718,0.0006399164230650365,0.0002003007577013658,-20,0.5,5.0,-15,13.852668620203094,0.00018716020349411505
"('box2', 7, 800)",0.20675122117137368,0.00027372399804179983,0.00011727168714835445,-15,0.5,5.0,-10,27.272049499128066,0.00011109348448981979
"('box2', 7, 850)",0.17579972710596645,0.00013048707478601537,8.21700510473033e-05,-5,0.5,5.0,-5,-18.753388586771784,7.959496144303139e-05
"('box2', 7, 900)",0.19728523200815223,8.755627181305024e-05,6.871704659760663e-05,10,0.5,5.0,-5,-10.797781519217722,6.821778854627517e-05
"('box2', 7, 950)",0.20045250997063382,7.274445975313105e-05,6.434155987448977e-05,30,0.5,5.0,0,-3.792459899649022,6.477458395323646e-05
"('box2', 7, 1000)",0.19449508491063433,6.826605658315078e-05,6.338477965708996e-05,30,0.5,10.0,0,2.9563628776763142,6.394572932999119e-05
"('box2', 7, 1050)",0.20677329360325333,6.741641441370303e-05,6.31785628487939e-05,30,0.5,10.0,-5,-56.720537688992586,6.370381705889481e-05
"('box2', 7, 1100)",0.21574787259467196,6.73568632358219e-05,6.298678702680268e-05,30,0.5,10.0,-5,-52.144379541674745,6.340487096638078e-05
"('box2', 7, 1150)",0.219474427200265,6.758712496159995e-05,6.257166523427353e-05,30,0.5,20.0,-5,-53.00015441346428,6.291338560917239e-05
"('box2', 7, 1200)",0.22156974164404955,6.780719267289879e-05,6.196278273750726e-05,30,0.5,50.0,-5,-54.55590238346543,6.224984684842123e-05
"('box2', 7, 1250)",0.22288598091339745,6.802891949895664e-05,6.123496250862212e-05,30,0.5,5.0,-5,-68.32191941769095,6.14630083119107e-05
"('box2', 7, 1300)",0.22368651116162377,6.830143639491368e-05,6.036303088016548e-05,30,0.5,5.0,-5,-71.52973714047538,6.059490259650611e-05
"('box2', 7, 1350)",0.22416468794009572,6.868697513563881e-05,5.940363596524814e-05,30,0.5,5.0,-5,-69.30664337748831,5.967273333730203e-05
"('box2', 7, 1400)",0.2244577173688353,6.924314675262496e-05,5.8574180533172774e-05,30,0.5,5.0,-5,-68.14478129795594,5.871447762935695e-05
"('box2', 7, 1450)",0.22464282633186067,7.001149705768965e-05,5.768140141167745e-05,30,0.5,20.0,-5,-67.56796272957291,5.772982731113575e-05
"('box2', 7, 1500)",0.2247549983126524,7.103394774103414e-05,5.677845146197565e-05,20,0.5,5.0,-5,-67.29326354971874,5.6724533679454545e-05
"('box2', 7, 1550)",0.22485156529356007,7.236350048250349e-05,5.578261547564944e-05,30,0.5,5.0,-10,-67.1708498674387,5.5702247883330795e-05
"('box2', 7, 1600)",0.22492405484518638,7.402521590262705e-05,5.478963764037088e-05,30,0.5,10.0,-10,-67.11711114397514,5.466508221422179e-05
"('box2', 7, 1650)",0.22499117578292765,7.608054936454435e-05,5.373646124827284e-05,30,0.5,5.0,-10,-67.09717391752174,5.361433234158309e-05
"('box2', 7, 1700)",0.22506965722368746,7.862184779476372e-05,5.272802361847726e-05,30,0.5,5.0,-10,-67.09623539105485,5.255152386990955e-05
"('box2', 7, 1750)",0.22512071072155185,8.16875932743864e-05,5.184248301375609e-05,20,0.5,5.0,-10,-67.09467443996705,5.147754687786288e-05
"('box2', 7, 1800)",0.22519363172208492,8.53374675431429e-05,5.0593503557207456e-05,30,0.5,5.0,-10,-67.09994271545769,5.039303220580504e-05
"('box2', 7, 1850)",0.22524502449446612,8.962566852598511e-05,4.99070422470694e-05,20,0.5,5.0,-10,-67.10558943609807,4.929974652052706e-05
"('box2', 7, 1900)",0.225305529966328,9.485407981302342e-05,4.860741922025736e-05,30,0.5,5.0,-10,-67.11280716908045,4.81981934820415e-05
"('box2', 7, 1950)",0.22535921261960926,0.000101021396987656,4.807196620486578e-05,30,0.5,5.0,-10,-67.11773207111094,4.708899198462904e-05
"('grid3', 0, 0)",0.46537018141130954,560.2213463143177,4.47136911404253,-30,0.5,5.0,-30,-130.82579630233178,4.793828488100196
"('grid3', 0, 10)",0.6903178159942936,1.7813851724841987,1.511189082683241,30,0.75,inf,20,-141.79235177529918,3.6360256948239362
"('grid3', 0, 50)",0.4929734863974619,0.9989346953018197,0.9838791080368144,-10,0.5,5.0,15,29.929315448329294,1.3199132481126834
"('grid3', 0, 70)",0.6044665678174255,1.0092958440547133,0.9627868567643503,-30,0.5,5.0,10,25.247961717614416,1.0766197168363902
"('grid3', 0, 100)",0.26398463250381143,0.8639173516577463,0.8135344112907132,-30,0.75,5.0,-10,60.0544631286716,0.9319685746991455
"('grid3', 0, 150)",0.25873007513525653,1.2004266904914316,1.0554072189974946,-30,1.25,inf,5,65.15005664080053,1.15976050686516
"('grid3', 0, 200)",0.2602364715713151,1.2907566703243856,1.1598285464357487,30,1.0,50.0,30,2.134133294182735,1.2089709103509203
"('grid3', 0, 250)",0.2143044818338826,1.1993872910357193,1.1336452546453866,30,1.0,5.0,20,-17.674039207803283,1.1345672082088059
"('grid3', 0, 300)",0.18744349724264184,1.1225548719274916,1.1107933262741745,15,1.25,5.0,30,-32.553885210804545,1.12281944558969
"('grid3', 0, 350)",0.18764940904848243,1.1284824879192912,1.1177505563914427,30,1.5,5.0,30,-27.69861316730358,1.1241297711377976
"('grid3', 0, 400)",0.1895207801200922,1.1399399869455387,1.1316870206570808,30,1.0,10.0,30,-13.141754100649809,1.1359000986475896
"('grid3', 0, 450)",0.19217138309503973,1.1501964670999252,1.1440304558192151,10,1.0,5.0,30,12.477810870346605,1.1460383427432443
"('grid3', 0, 500)",0.19364467690905168,1.1575399588845983,1.152873105701636,20,0.5,5.0,30,39.39700748636089,1.1536784825760553
"('grid3', 0, 550)",0.1934468352174884,1.1626506840015978,1.158543403443706,30,0.5,5.0,30,53.93341248555407,1.1592935288963213
"('grid3', 0, 600)",0.19187066151512258,1.1659401398119167,1.1626596541312755,30,0.5,5.0,30,59.57017152733444,1.163534890075142
"('grid3', 0, 650)",0.18926249851102295,1.1684914289503714,1.1658808421447504,-5,1.5,20.0,30,63.935462266033106,1.1670207223030797
"('grid3', 0, 700)",0.1858745707827967,1.1713780378922494,1.161511458835038,-20,1.25,10.0,30,71.1376520746826,1.170099026719317
"('grid3', 0, 750)",0.18721365984140848,1.173313649582779,1.1590629728583417,0,1.5,5.0,30,83.03606660311112,1.1723193794696771
"('grid3', 0, 800)",0.21366426618540182,1.171127621789676,1.1489817664115811,20,1.5,10.0,30,78.5488087948129,1.1716264822793778
"('grid3', 0, 850)",0.23024676169342811,1.1642518794085914,1.1111923934325936,30,1.25,5.0,30,41.30304188517342,1.1636188789608553
"('grid3', 0, 900)",0.19112453183818282,1.1906895121373728,1.1086337084400986,-30,1.5,50.0,30,-49.49510954285814,1.1901885765497755
"('grid3', 0, 950)",0.21660017642596116,1.1765211773557713,1.1095119425578477,20,1.5,20.0,30,-55.58630982720058,1.1173201760028717
"('grid3', 0, 1000)",0.2487187882715924,1.126389678854987,0.9912095444205755,30,1.5,20.0,20,-9.34015815614159,1.1273256397820686
"('grid3', 0, 1050)",0.29667710378169687,1.0776784190914097,0.9897282944549445,30,1.5,50.0,30,67.78818349440452,1.1319751130112987
"('grid3', 0, 1100)",0.2938889874491209,9675031.088761017,1.080732947690445,15,0.5,10.0,30,9.844805067378285,1.0467630458374408
"('grid3', 0, 1150)",0.3074756327432693,8275141.504578314,1.1306636606466398,20,0.5,10.0,30,14.628417136665362,1.0901311934204405
"('grid3', 0, 1200)",0.28961499588129375,78750605.25540303,1.0926301277874098,30,0.5,10.0,-20,34.529833901686736,1.0454441508199566
"('grid3', 0, 1250)",0.3381655720506729,1692645.9943566353,1.0253517108399315,15,0.5,5.0,-5,149.38355774544698,0.9421457181129914
"('grid3', 0, 1300)",0.2781396867964607,3173243616.2461767,1.0522803343961418,20,0.75,5.0,30,-113.7301443631195,1.0519853046461565
"('grid3', 0, 1350)",0.25557874993262736,1827594244.5414412,0.8900041956705771,30,1.25,5.0,30,-139.7746420579734,0.9436653284662558
"('grid3', 0, 1400)",0.22820055165038786,35630.304356808876,1.0941694210854997,30,0.5,5.0,30,-108.14414610989,0.9399741702750215
"('grid3', 0, 1450)",0.4030895302371597,213281887.0263789,0.9681024213968327,15,1.25,10.0,15,-33.81201535928521,0.8193032719731159
"('grid3', 0, 1500)",0.2837458649680609,9798349339.465673,1.0506588689641547,-30,0.75,5.0,-30,58.30772175540149,0.6900572981126912
"('grid3', 0, 1550)",0.5958503371014279,10680893238.811655,1.0032829465922442,-30,0.75,5.0,-30,12.732872501180488,0.20358993181654964
"('grid3', 0, 1560)",0.6071220429015395,6092098716.150813,1.0309999998384376,-30,0.5,5.0,-30,33.76924141325185,0.17212058727128016
"('grid3', 0, 1600)",0.45618975762501923,111345284379.97829,4.5750047498476425,30,0.5,5.0,30,98.28509292454,0.10282231783680584
"('grid3', 0, 1650)",0.3088973411209674,3057206908.713981,0.8449826623904658,-30,1.25,10.0,-30,124.2513293519989,0.06670807135083673
"('grid3', 0, 1700)",0.21847965158638172,1902327820.230081,0.7964165443497173,-30,0.75,5.0,-30,129.29742232589365,0.04618375374342626
"('grid3', 0, 1750)",0.14822384556904178,830047027.847453,0.827477778801111,-30,0.5,10.0,30,32.024153284177984,0.03315610572393009
"('grid3', 0, 1800)",0.1012471688943666,219169310.478489,0.8922280646009699,-30,0.5,50.0,30,39.17997827978151,0.024452693296895665
"('grid3', 0, 1850)",0.1037541891813575,641868977.2070899,0.9487381539119071,-30,0.5,20.0,30,45.59914931767063,0.01840325041748516
"('grid3', 0, 1900)",0.10545265691951566,1508865222.9038973,0.8009872395266249,-30,0.5,50.0,-30,51.40018674795983,0.01406248845074292
"('grid3', 0, 1950)",0.10663224719671205,1378062244.3237882,0.9852515427234135,-30,0.5,5.0,-30,56.63901768316014,0.01086778549895752
"('grid3', 1, 0)",0.19210954214465517,1.751440034290154,1.700458810938096,-30,1.5,50.0,-20,41.459272157898475,3.7507541235867876
"('grid3', 1, 30)",0.604381929973618,1.4530088172442264,0.9216917238328654,5,1.5,50.0,30,91.85560672919613,1.7357863645763292
"('grid3', 1, 40)",0.535792903931129,1.0694157878547519,1.0112773896601195,-30,0.5,20.0,-30,13.091683245486674,1.396442418604193
"('grid3', 1, 50)",0.35214799509477274,0.9493061749990614,0.8921431264697142,30,0.75,20.0,5,-27.199728556947953,1.2006133406390347
"('grid3', 1, 80)",0.5466615705465968,2.9158683415185758,0.6952227557176254,15,0.5,10.0,10,23.194688605085105,0.5378098528287167
"('grid3', 1, 100)",0.3298060927498328,1.8472929433512562,0.41350047587614336,-10,0.5,10.0,-5,-46.5547128406198,0.4709362797547741
