task,seed,step,unit,feat,loss_tr,loss_va,Werr,R,mu,kappa,M2re,M2im,M3re,M3im,gmean,gabs
wave,2,1080,0,1,1.8909255077715238e-14,1.9880486045599938e-14,2.0674781111379596e-08,0.19475853809594432,-1.6384828314471553,0.3971379482606022,-0.5078578554909747,-0.04048895370135701,0.021200588309981658,0.1319094353149998,9.777378602640267e-08,3.873827701608102e-08
wave,2,1090,0,0,2.855552513902048e-14,2.9420701860236544e-14,1.7180490153929914e-08,0.20864469499804777,-1.7905146469442201,0.42670173792379656,-0.4616996000369108,-0.20894603292025646,-0.005922147246314259,0.09578263510700978,1.7911267811050333e-07,6.853281196726506e-08
wave,2,1090,0,1,2.855552513902048e-14,2.9420701860236544e-14,1.7180490153929914e-08,0.2143610098868679,-1.6437761592941025,0.43894922510991174,-0.4616996000369109,-0.20894603292025646,-0.025512070947482313,0.11343090376975885,1.1869253174321762e-07,4.4659785068580325e-08
wave,2,1100,0,0,1.908539740953373e-14,1.967686823172244e-14,1.701258616115787e-08,0.14716008748659082,1.6028909481356743,0.297564600657258,-0.6030941555754694,-0.04460102400790578,0.01345891632718365,-0.09815878648603718,1.3867834152801105e-07,4.006391281450914e-08
wave,2,1100,0,1,1.908539740953373e-14,1.967686823172244e-14,1.701258616115787e-08,0.19951331595194235,-1.5654203464150258,0.4072318096783837,-0.6030941555754694,-0.04460102400790578,0.007751788460143045,0.18759315399770748,9.684553288621804e-08,4.096279000445292e-08
wave,2,1110,0,0,2.2142023041582798e-14,2.2812978622597012e-14,2.1035692326438866e-08,0.1781056093900808,1.5130001136873847,0.3620103656420929,-0.5515122288671835,-0.028644370217742625,-0.01721246926226673,-0.11263227275115911,1.5111068871454968e-07,4.366969527477125e-08
wave,2,1110,0,1,2.2142023041582798e-14,2.2812978622597012e-14,2.1035692326438866e-08,0.31714430967196755,1.6176341787471145,0.6688607994738613,-0.5515122288671835,-0.02864437021774262,-0.010859500575677661,-0.22313510716348936,1.0960454729152668e-07,6.135139113610573e-08
wave,2,1120,0,0,2.226203344394251e-14,2.3376777169994458e-14,2.24084709967468e-08,0.17871887320014812,1.5078871034662147,0.3632980446191899,-0.6360420330693011,-0.0037632686614222657,0.009047581731171732,-0.12366384485439987,1.4796598450152793e-07,4.3224408640726646e-08
wave,2,1120,0,1,2.226203344394251e-14,2.3376777169994458e-14,2.24084709967468e-08,0.29922285065629084,1.5436920643684546,0.627235320834732,-0.6360420330693011,-0.003763268661422268,0.01286717820007618,-0.22701478059208632,1.0869482090913205e-07,5.951364520912779e-08
wave,2,1130,0,0,2.3966284473000082e-14,2.469390515361845e-14,2.5508682589551318e-08,0.1968465910284537,-1.4419133351362672,0.40156700451813343,-0.6404263314525614,-0.021405137511856496,0.006614860867503195,0.1635370340352737,1.5662622625451894e-07,6.950694423985404e-08
wave,2,1130,0,1,2.3966284473000082e-14,2.469390515361845e-14,2.5508682589551318e-08,0.27113998266058326,1.5509285732476703,0.5634345330303411,-0.6404263314525614,-0.021405137511856492,-0.0028106333690986816,-0.19674313851509703,1.09511827089749e-07,5.831297283956235e-08
wave,2,1140,0,0,2.218856845306465e-14,2.2799470841337774e-14,1.6253378729198572e-08,0.17802419769969824,1.5219504812201845,0.3618394572458575,-0.5520387291693646,-0.028125106110866462,-0.01450215481151934,-0.11279972269084432,1.5126704589532688e-07,4.3486939698421144e-08
wave,2,1140,0,1,2.218856845306465e-14,2.2799470841337774e-14,1.6253378729198572e-08,0.3170699580662551,1.61260719550386,0.6686865339665113,-0.5520387291693646,-0.028125106110866462,-0.01356982442461873,-0.22296765643806418,1.0970762082691444e-07,6.146055916666183e-08
wave,2,1150,0,0,2.218856845306465e-14,2.2799470841337774e-14,1.905553841019717e-08,0.1780241976996982,1.5219504748669581,0.3618394572458574,-0.5520387295267349,-0.028125099096412448,-0.014502156961445845,-0.11279972241443789,1.5126704550337557e-07,4.348693958574118e-08
wave,2,1150,0,1,2.218856845306465e-14,2.2799470841337774e-14,1.905553841019717e-08,0.31706995806625504,1.6126071891506337,0.6686865339665112,-0.5520387295267349,-0.028125099096412445,-0.013569828674310714,-0.22296765617942768,1.0970762054264864e-07,6.146055900741005e-08
wave,2,1160,0,0,2.4040358114094988e-14,2.467813399626483e-14,2.9024088049194463e-08,0.197136655301086,-1.396917308245628,0.4021827215236393,-0.6321869745537039,-0.023865919775621816,0.001290119191758341,0.16110139657013534,1.5726426237668748e-07,6.977723498855269e-08
wave,2,1160,0,1,2.4040358114094988e-14,2.467813399626483e-14,2.9024088049194463e-08,0.2727852095530194,1.5244679055963366,0.5671275513182852,-0.6321869745537039,-0.023865919775621816,-0.006552880373190278,-0.1998980902661594,1.0977384656563412e-07,5.829067120056573e-08
wave,2,1170,0,0,2.375630674586301e-14,2.434623719063791e-14,2.5875707767360428e-08,0.2106108859244372,-1.5459287688484733,0.4309091482609851,-0.5503574127439766,-0.03369441640861694,-0.004670834083956621,0.15648745371071296,1.598843310888456e-07,6.93497419395839e-08
wave,2,1170,0,1,2.375630674586301e-14,2.434623719063791e-14,2.5875707767360428e-08,0.26182083874018824,1.6593054421810967,0.5426148093340356,-0.5503574127439766,-0.033694416408616944,0.015067785243964536,-0.20912570073418735,1.1083769678016679e-07,6.003351972108859e-08
wave,2,1180,0,0,2.3966284473000082e-14,2.469390515361845e-14,2.47104780978726e-08,0.19684659102845373,-1.4419133270872468,0.4015670045181335,-0.6404263311079805,-0.021405147821465662,0.006614856918564436,0.1635370341950031,1.5662622685200094e-07,6.950694450500215e-08
wave,2,1180,0,1,2.3966284473000082e-14,2.469390515361845e-14,2.47104780978726e-08,0.27113998266058326,1.5509285812966906,0.5634345330303411,-0.6404263311079806,-0.021405147821465662,-0.0028106286183300884,-0.19674313858296544,1.0951182750750372e-07,5.8312973062008816e-08
wave,2,1190,0,0,2.3812683133302752e-14,2.434623719063791e-14,2.085392309759186e-08,0.21050880753187742,-1.5497545127855397,0.4306905783657191,-0.5506389215264162,-0.03435746752876497,-0.00295570352892536,0.1559941128120467,1.6004175181583743e-07,6.951814829562827e-08
wave,2,1190,0,1,2.3812683133302752e-14,2.434623719063791e-14,2.085392309759186e-08,0.26166742462782094,1.6562590870673046,0.5422734496290824,-0.5506389215264162,-0.03435746752876498,0.013352653958764386,-0.20863235997974186,1.109321043925126e-07,6.013103178373916e-08
wave,2,1200,0,0,2.226203344394251e-14,2.3376777169994458e-14,1.8316867804181493e-08,0.17871887320014812,1.507887086239153,0.3632980446191899,-0.6360420331989609,-0.003763246747151281,0.009047575340077585,-0.1236638453219895,1.4796598305505056e-07,4.322440821817596e-08
wave,2,1200,0,1,2.226203344394251e-14,2.3376777169994458e-14,1.8316867804181493e-08,0.29922285065629084,1.5436920471413926,0.627235320834732,-0.6360420331989609,-0.003763246747151283,0.012867166467683131,-0.22701478125707703,1.0869481984655947e-07,5.9513644627337726e-08
wave,2,1210,0,0,3.381983978659019e-14,3.443493506445608e-14,2.2409880460086517e-08,0.1691699599676075,-1.7565287046712643,0.3432967671782436,0.008049640408666726,-0.15067910296689413,-0.0399559756428552,-0.008186474667367421,2.034832383801313e-07,6.776626297071517e-08
wave,2,1210,0,1,3.381983978659019e-14,3.443493506445608e-14,2.2409880460086517e-08,0.22278109013776573,1.2900070590590742,0.4570764304814611,0.008049640408666722,-0.15067910296689413,0.04295593045635348,-0.029648039268114795,1.3975695987602629e-07,5.750130495758645e-08
wave,2,1220,0,0,2.226203344394251e-14,2.3376777169994458e-14,2.5062289074588483e-08,0.17871887320014818,1.5078871008581236,0.36329804461919,-0.6360420330889309,-0.0037632653437110887,0.009047580763591991,-0.12366384492519063,1.4796598420946409e-07,4.322440855540781e-08
wave,2,1220,0,1,2.226203344394251e-14,2.3376777169994458e-14,2.5062289074588483e-08,0.29922285065629084,1.5436920617603636,0.627235320834732,-0.6360420330889309,-0.0037632653437110974,0.01286717642385048,-0.22701478069276262,1.086948206945839e-07,5.951364509165631e-08
wave,2,1230,0,0,2.226203344394251e-14,2.3376777169994458e-14,2.4741648337113268e-08,0.17871887320014818,1.5078870915505103,0.36329804461919,-0.6360420331589849,-0.0037632535036444814,0.009047577310546248,-0.12366384517782474,1.479659832910055e-07,4.322440828710405e-08
wave,2,1230,0,1,2.226203344394251e-14,2.3376777169994458e-14,2.4741648337113268e-08,0.2992228506562908,1.5436920524527502,0.6272353208347319,-0.6360420331589849,-0.0037632535036444792,0.01286717008495307,-0.22701478105205067,1.0869482001989039e-07,5.9513644722241554e-08
wave,2,1240,0,0,2.1381341509457733e-14,2.1935729693487308e-14,2.768220804957889e-08,0.24142381349392183,-1.6043656508543613,0.49760259418825914,-0.6227749223771489,-0.03950902883865851,0.01737329518858254,0.18658670250714973,1.531531077481504e-07,6.94459598662729e-08
wave,2,1240,0,1,2.1381341509457733e-14,2.1935729693487308e-14,2.768220804957889e-08,0.23101510883669876,-1.6079728522910197,0.4749073305682699,-0.6227749223771489,-0.0395090288386585,0.018696241819954766,0.1895911648327049,1.0163049613658465e-07,4.271991067870403e-08
wave,2,1250,0,0,2.2323962515112785e-14,2.3423468723954313e-14,2.7201308910489643e-08,0.1795971866980417,1.482525336232003,0.36514301746014916,-0.6301527571267953,-0.000504301160931322,0.008968209216169327,-0.121339892077697,1.485351914468803e-07,4.314838186288718e-08
wave,2,1250,0,1,2.2323962515112785e-14,2.3423468723954313e-14,2.7201308910489643e-08,0.2997175091927458,1.5356059716667123,0.628374301539534,-0.6301527571267953,-0.0005043011609313175,0.011912323174258353,-0.22608878873209193,1.0898628851129057e-07,5.959298755752239e-08
wave,2,1260,0,0,1.908539740953373e-14,1.967686823172244e-14,2.3750302125864498e-08,0.14716008748659082,1.6028909494430046,0.297564600657258,-0.6030941554588529,-0.044601025584792196,0.013458916712161501,-0.09815878643325146,1.3867834235106293e-07,4.006391305228728e-08
wave,2,1260,0,1,1.908539740953373e-14,1.967686823172244e-14,2.3750302125864498e-08,0.19951331595194238,-1.5654203451076956,0.40723180967838374,-0.6030941554588529,-0.044601025584792196,0.007751787724404469,0.18759315402810997,9.684553346099343e-08,4.096279024756587e-08
wave,2,1270,0,0,2.218856845306465e-14,2.2799470841337774e-14,2.5594787340461644e-08,0.1780241976996982,1.5219504725010546,0.3618394572458574,-0.5520387296598175,-0.028125096484271632,-0.014502157762065657,-0.11279972231150576,1.5126704565293506e-07,4.348693962873723e-08
wave,2,1270,0,1,2.218856845306465e-14,2.2799470841337774e-14,2.5594787340461644e-08,0.3170699580662551,1.61260718678473,0.6686865339665113,-0.5520387296598175,-0.028125096484271635,-0.01356983025687063,-0.22296765608311298,1.0970762065111784e-07,6.146055906817682e-08
wave,2,1280,0,0,2.0998540581978147e-14,2.2366171577312637e-14,2.186185476928031e-08,0.23980048631004566,-1.6006146694266452,0.4940513238111961,-0.5322786822066702,-0.0204509427840196,0.008949415715682764,0.17909576785703502,1.532602163443004e-07,6.955509314571899e-08
wave,2,1280,0,1,2.0998540581978147e-14,2.2366171577312637e-14,2.186185476928031e-08,0.22346475804740354,-1.6360628791099538,0.45855293335164543,-0.5322786822066702,-0.02045094278401961,0.014215791951605678,0.1519791616299513,1.0210973942068517e-07,4.067040868425434e-08
wave,2,1290,0,0,2.3198390838073893e-14,2.439855720267154e-14,1.8515890807059454e-08,0.2291095785525674,-1.58024999199688,0.4707714532254945,-0.5647885597275558,0.07788146363070607,0.034388644246038325,0.13063042359425797,1.5813718068521418e-07,6.895875484976423e-08
wave,2,1290,0,1,2.3198390838073893e-14,2.439855720267154e-14,1.8515890807059454e-08,0.1894192847075841,-1.4142562501633777,0.38583807746620224,-0.5647885597275557,0.07788146363070608,-0.0022051497355749902,0.1549160695134934,1.0644882422929274e-07,3.845701011333435e-08
wave,2,1300,0,0,2.2272019654503673e-14,2.344348031499446e-14,2.2239422352055934e-08,0.1793214846449822,1.4922627247966824,0.3645637843562189,-0.6335990310233625,-0.004300991537285239,0.009440285651407115,-0.12609286404664974,1.4850318296083814e-07,4.3328890275337034e-08
wave,2,1300,0,1,2.2272019654503673e-14,2.344348031499446e-14,2.2239422352055934e-08,0.2987561072878271,1.5531335865108296,0.6261611194769218,-0.6335990310233625,-0.004300991537285246,0.012474485360671082,-0.22458576070736824,1.0901836967709104e-07,5.945960857093197e-08
wave,2,1310,0,0,2.3966284473000082e-14,2.469390515361845e-14,2.3676701755540847e-08,0.19684659102845373,-1.4419133349021085,0.4015670045181335,-0.640426331442537,-0.021405137811779253,0.006614860752622345,0.16353703403992045,1.5662622574823207e-07,6.950694401517611e-08
wave,2,1310,0,1,2.3966284473000082e-14,2.469390515361845e-14,2.3676701755540847e-08,0.27113998266058326,1.550928573481829,0.5634345330303411,-0.640426331442537,-0.02140513781177926,-0.0028106332308913385,-0.1967431385170714,1.0951182673575716e-07,5.831297265106842e-08
wave,2,1320,0,0,1.908539740953373e-14,1.967686823172244e-14,1.8063790199780716e-08,0.14716008748659085,1.6028909552219666,0.29756460065725804,-0.6030941549433576,-0.044601032555308555,0.01345891841392917,-0.09815878619991575,1.3867834241991252e-07,4.00639130721778e-08
wave,2,1320,0,1,1.908539740953373e-14,1.967686823172244e-14,1.8063790199780716e-08,0.19951331595194235,-1.5654203393287336,0.4072318096783837,-0.6030941549433576,-0.044601032555308555,0.007751784472123353,0.18759315416250177,9.684553350907431e-08,4.096279026790265e-08
wave,2,1330,0,0,1.8917204188131346e-14,1.9893993826859175e-14,1.898884146478107e-08,0.14524523823928573,1.5675671881647377,0.29360846373678645,-0.5078370781156607,-0.03852992734873113,-0.0012970011264738103,-0.10688279705840616,1.413159921456337e-07,3.9559723109596904e-08
wave,2,1330,0,1,1.8917204188131346e-14,1.9893993826859175e-14,1.898884146478107e-08,0.19512049969872153,-1.6484408586817816,0.3979053146067465,-0.5078370781156607,-0.038529927348731126,0.02228037261481532,0.13065372082863966,9.777461794415952e-08,3.876635952116303e-08
wave,2,1340,0,0,1.913306438685362e-14,1.971702136557268e-14,2.0096707361418494e-08,0.14741765513853464,1.5907147828613666,0.29809700407267015,-0.6004657191552686,-0.04479055833297322,0.013030857199354878,-0.09868827205549124,1.3904178703727101e-07,4.0096547852245366e-08
wave,2,1340,0,1,1.913306438685362e-14,1.971702136557268e-14,2.0096707361418494e-08,0.19981581756124353,-1.5743672432882183,0.4078749946206953,-0.6004657191552686,-0.04479055833297322,0.008179847746962496,0.18812263952945452,9.708704206099981e-08,4.098868781351188e-08
wave,2,1350,0,0,2.136300234916743e-14,2.1862230578472687e-14,2.4325145186709538e-08,0.24222984691147897,-1.610488195871142,0.49936755800276,-0.6230252424455128,-0.03854862526501489,0.01793686240332959,0.18956445596019098,1.52991614408999e-07,6.940154979114808e-08
wave,2,1350,0,1,2.136300234916743e-14,2.1862230578472687e-14,2.4325145186709538e-08,0.23133311149849703,-1.6201574381577148,0.47559810371112765,-0.6230252424455128,-0.03854862526501489,0.020208572562704183,0.19025975709528914,1.0159384382293863e-07,4.277681969126434e-08
wave,2,1360,0,0,2.1365985991717268e-14,2.2452108933868655e-14,2.3059449442742834e-08,0.12917879278081806,1.7740044007205968,0.26054318889209727,-0.5472250777021535,0.10160359227302192,0.01596911037603867,-0.12164794178854293,1.4991991920972142e-07,4.0190981452474025e-08
wave,2,1360,0,1,2.1365985991717268e-14,2.2452108933868655e-14,2.3059449442742834e-08,0.18455766913338356,-1.5037358662158422,0.3755800901159004,-0.5472250777021535,0.10160359227302192,-0.009271940375355968,0.1349890233842452,1.0340822928863052e-07,3.639737924164207e-08
wave,2,1370,0,0,1.8907023734736014e-14,1.9880486045599938e-14,2.266939359686325e-08,0.14507306612561585,1.58303144566104,0.29325291738489084,-0.5080037664503685,-0.041022741049314276,0.0005137072413526944,-0.10844775468346157,1.412927849363734e-07,3.9506291261566e-08
wave,2,1370,0,1,1.8907023734736014e-14,1.9880486045599938e-14,2.266939359686325e-08,0.19477740615533617,-1.6370272791099114,0.39717794476633117,-0.5080037664503685,-0.041022741049314276,0.02046966425237981,0.13221867844893626,9.776085200555781e-08,3.8732513170562704e-08
wave,2,1380,0,0,2.4999291849218246e-14,2.5129614065533256e-14,2.0103128112330716e-08,0.15526931688932527,1.6153492166362167,0.3143571585834555,-0.26272579480687325,0.02516360132095703,0.00968326291202034,-0.049569569471211744,1.6618357110941475e-07,4.30975269023064e-08
wave,2,1380,0,1,2.4999291849218246e-14,2.5129614065533256e-14,2.0103128112330716e-08,0.29212783053749775,1.4922858315675935,0.610958358078042,-0.26272579480687325,0.02516360132095701,0.0004893156304850566,-0.10978161780273998,1.201129232480989e-07,6.125685621312595e-08
wave,2,1390,0,0,2.138583646577088e-14,2.1862230578472687e-14,2.7323262215778656e-08,0.2423479820578079,-1.6105091921589505,0.49962632958153275,-0.6228330386361176,-0.03852879687739846,0.018527817699896615,0.18963222510561933,1.5311694015840027e-07,6.942264391407023e-08
wave,2,1390,0,1,2.138583646577088e-14,2.1862230578472687e-14,2.7323262215778656e-08,0.23121493277256458,-1.6201403819609963,0.4753413741883941,-0.6228330386361176,-0.03852879687739845,0.01961762271311304,0.19019198740282542,1.0166106124153707e-07,4.276143454945633e-08
wave,2,1400,0,0,1.9107297368725137e-14,1.967686823172244e-14,2.1823752607215567e-08,0.14710393973374952,1.5931417043378107,0.2974485490854348,-0.6010211148501042,-0.044820425758792234,0.013371288275089488,-0.09783144422843726,1.3894073974401937e-07,4.012079708341296e-08
wave,2,1400,0,1,1.9107297368725137e-14,1.967686823172244e-14,2.1823752607215567e-08,0.19949367664178094,-1.572615145675868,0.4071900563940673,-0.6010211148501042,-0.04482042575879223,0.007839417609896315,0.18726581147978116,9.699789282830104e-08,4.1000753541106837e-08
wave,2,1410,0,0,2.3966284473000082e-14,2.469390515361845e-14,2.082525440270085e-08,0.19684659102845373,-1.4419133354849007,0.4015670045181335,-0.6404263314674867,-0.02140513706530824,0.0066148610385467045,0.1635370340283552,1.5662622608184844e-07,6.950694416322702e-08
wave,2,1410,0,1,2.3966284473000082e-14,2.469390515361845e-14,2.082525440270085e-08,0.27113998266058326,1.5509285728990367,0.5634345330303411,-0.6404263314674866,-0.021405137065308246,-0.0028106335748724815,-0.19674313851215736,1.095118269690191e-07,5.831297277527598e-08
wave,2,1420,0,0,2.1003074637265963e-14,2.2340101505734508e-14,2.3604819678229145e-08,0.24106170193793008,-1.5772511923545895,0.49681003815743546,-0.5311581673778698,-0.01844623986188492,0.0004832481710924885,0.1795919277421529,1.5354892996129404e-07,6.977961038285909e-08
wave,2,1420,0,1,2.1003074637265963e-14,2.2340101505734508e-14,2.3604819678229145e-08,0.22254192031737996,-1.6615456056689197,0.45656006855694425,-0.5311581673778698,-0.018446239861884924,0.022681970156638417,0.15148300099892542,1.0229314562023185e-07,4.0582076979348305e-08
wave,2,1430,0,0,2.3812683133302752e-14,2.434623719063791e-14,2.1384410168256428e-08,0.21050880753187742,-1.549754506411406,0.4306905783657191,-0.550638921088418,-0.03435747454845714,-0.002955706511907334,0.15599411275552655,1.6004175208583466e-07,6.951814841290835e-08
wave,2,1430,0,1,2.3812683133302752e-14,2.434623719063791e-14,2.1384410168256428e-08,0.2616674246278209,1.6562590934414383,0.5422734496290823,-0.550638921088418,-0.034357474548457154,0.013352657948316048,-0.20863235972440702,1.109321045796598e-07,6.013103188518279e-08
wave,2,1440,0,0,2.4999291849218246e-14,2.5129614065533256e-14,2.1525316470192906e-08,0.15526931688932527,1.6153491969707978,0.3143571585834555,-0.26272579381716754,0.025163611654182627,0.009683259987601263,-0.04956957004248792,1.661835684804586e-07,4.3097526220521144e-08
wave,2,1440,0,1,2.4999291849218246e-14,2.5129614065533256e-14,2.1525316470192906e-08,0.2921278305374977,1.4922858119021747,0.6109583580780419,-0.26272579381716754,0.02516361165418262,0.0004893091537805405,-0.10978161783160757,1.2011292134796155e-07,6.125685524406753e-08
wave,2,1450,0,0,1.8907023734736014e-14,1.9880486045599938e-14,1.733106092991195e-08,0.14507306612561585,1.5830314548332018,0.29325291738489084,-0.508003765697834,-0.041022750368299915,0.000513710225453805,-0.10844775466932612,1.4129278645818973e-07,3.9506291687074765e-08
wave,2,1450,0,1,1.8907023734736014e-14,1.9880486045599938e-14,1.733106092991195e-08,0.19477740615533617,-1.6370272699377495,0.39717794476633117,-0.508003765697834,-0.0410227503682999,0.02046966061418641,0.13221867901218948,9.776085305850657e-08,3.873251358773739e-08
wave,2,1460,0,0,1.8909255077715238e-14,1.9880486045599938e-14,2.1480076909711412e-08,0.14503210204779318,1.5810931452106567,0.29316832798532017,-0.5078578565237578,-0.04048894074703201,-0.00021722097064928337,-0.10813851152634824,1.413136330688318e-07,3.951550803411413e-08
wave,2,1460,0,1,1.8909255077715238e-14,1.9880486045599938e-14,2.1480076909711412e-08,0.1947585380959443,-1.6384828442010437,0.39713794826060217,-0.5078578565237578,-0.040488940747032014,0.021200593357056343,0.13190943450382991,9.777378540840387e-08,3.8738276771227986e-08
wave,2,1470,0,0,1.9102905079751448e-14,1.967686823172244e-14,2.3901315495348892e-08,0.14674528359777161,1.5985529959294478,0.2967073136620749,-0.6019981112156614,-0.04404140555996527,0.013575489994629408,-0.0969364360930309,1.388816343393523e-07,4.0089703261170795e-08
wave,2,1470,0,1,1.9102905079751448e-14,1.967686823172244e-14,2.3901315495348892e-08,0.19911533893048972,-1.5686720497836673,0.40638580828634596,-0.6019981112156614,-0.04404140555996528,0.007635212179252542,0.18637080422451888,9.696100097966849e-08,4.097978742674072e-08
wave,2,1480,0,0,1.8907023734736014e-14,1.9880486045599938e-14,1.1216089948372677e-08,0.1450730661256159,1.583031443686608,0.29325291738489095,-0.5080037666123617,-0.041022739043276475,0.000513706598984558,-0.10844775468650443,1.4129278559315188e-07,3.950629144520511e-08
wave,2,1480,0,1,1.8907023734736014e-14,1.9880486045599938e-14,1.1216089948372677e-08,0.19477740615533617,-1.6370272810843434,0.39717794476633117,-0.5080037666123617,-0.041022739043276475,0.02046966503555018,0.13221867832768844,9.776085245998457e-08,3.873251335060502e-08
wave,2,1490,0,0,2.4667794077868015e-14,2.4744353595731672e-14,1.8810046388743186e-08,0.1565043371188426,1.6616890634907657,0.31692027397623873,-0.6023501565242136,0.08166831301079686,0.03193813192202764,-0.12735632841432654,1.5826244662220112e-07,4.284493582542531e-08
wave,2,1490,0,1,2.4667794077868015e-14,2.4744353595731672e-14,1.8810046388743186e-08,0.31740200885896314,1.6024986784864845,0.6694648997579692,-0.6023501565242136,0.08166831301079686,-0.006043423027817605,-0.19731322277917884,1.1416535344402849e-07,6.284854914820027e-08
wave,2,1500,0,0,1.908539740953373e-14,1.967686823172244e-14,1.7426333970549284e-08,0.14716008748659085,1.6028909331890775,0.29756460065725804,-0.6030941569087362,-0.044601005979495484,0.013458911925764233,-0.09815878708953209,1.3867833974294168e-07,4.006391229880596e-08
wave,2,1500,0,1,1.908539740953373e-14,1.967686823172244e-14,1.7426333970549284e-08,0.19951331595194235,-1.5654203613616224,0.4072318096783837,-0.6030941569087362,-0.044601005979495505,0.0077517968717807076,0.18759315365011872,9.684553163962113e-08,4.0962789477179376e-08
wave,2,1510,0,0,1.8907023734736014e-14,1.9880486045599938e-14,2.005018902799294e-08,0.14507306612561588,1.583031456383352,0.2932529173848909,-0.5080037655706511,-0.04102275194326414,0.0005137107297847221,-0.10844775466693715,1.4129278671728368e-07,3.950629175951895e-08
wave,2,1510,0,1,1.8907023734736014e-14,1.9880486045599938e-14,2.005018902799294e-08,0.1947774061553361,-1.6370272683875993,0.397177944766331,-0.5080037655706511,-0.04102275194326412,0.020469659999309976,0.13221867910738258,9.776085323777434e-08,3.873251365876265e-08
wave,2,1520,0,0,2.226203344394251e-14,2.3376777169994458e-14,1.9660648430876376e-08,0.17871887320014812,1.5078870663671111,0.3632980446191899,-0.6360420333485272,-0.003763221468243696,0.009047567967718287,-0.12366384586137065,1.479659810886567e-07,4.32244076437452e-08
wave,2,1520,0,1,2.226203344394251e-14,2.3376777169994458e-14,1.9660648430876376e-08,0.2992228506562908,1.543692027269351,0.6272353208347319,-0.6360420333485272,-0.003763221468243696,0.012867152933941518,-0.22701478202416725,1.086948184020597e-07,5.951364383643116e-08
wave,2,1530,0,0,2.218856845306465e-14,2.2799470841337774e-14,1.972572006802024e-08,0.1780241976996982,1.521950472387798,0.3618394572458574,-0.5520387296661882,-0.028125096359227407,-0.014502157800391635,-0.11279972230657836,1.512670454240089e-07,4.348693956292449e-08
wave,2,1530,0,1,2.218856845306465e-14,2.2799470841337774e-14,1.972572006802024e-08,0.31706995806625504,1.6126071866714733,0.6686865339665112,-0.5520387296661882,-0.028125096359227407,-0.013569830332628412,-0.22296765607850233,1.0970762048508733e-07,6.146055897516297e-08
wave,2,1540,0,0,2.3966284473000082e-14,2.469390515361845e-14,2.4304095581842775e-08,0.19684659102845373,-1.4419133486819673,0.4015670045181335,-0.6404263320324562,-0.02140512016181039,0.006614867513174076,0.16353703376646478,1.5662622427567376e-07,6.950694336169022e-08
wave,2,1540,0,1,2.3966284473000082e-14,2.469390515361845e-14,2.4304095581842775e-08,0.2711399826605832,1.5509285597019702,0.5634345330303409,-0.6404263320324562,-0.02140512016181039,-0.0028106413641693696,-0.19674313840088084,1.0951182570615597e-07,5.831297210282528e-08
wave,2,1550,0,0,2.8214843048802333e-14,2.92936987963108e-14,1.313721118692842e-08,0.12357303892704165,1.5641055064436598,0.24905708723052342,-0.6876614886493081,-0.07851423529333314,-0.001963314587483287,-0.08683798161275545,1.7208158076197266e-07,3.9099654051432616e-08
wave,2,1550,0,1,2.8214843048802333e-14,2.92936987963108e-14,1.313721118692842e-08,0.14010044615224856,-1.723505009034288,0.28299578245517476,-0.6876614886493081,-0.07851423529333315,0.00875909803716144,0.12621031180704162,1.1685077323272462e-07,3.3979846915552825e-08
wave,2,1560,0,0,2.3966284473000082e-14,2.469390515361845e-14,1.8043451128647883e-08,0.19684659102845373,-1.4419133708434035,0.4015670045181335,-0.6404263329811921,-0.021405091776275788,0.006614878385820655,0.16353703332667954,1.5662622093742276e-07,6.950694188025488e-08
wave,2,1560,0,1,2.3966284473000082e-14,2.469390515361845e-14,1.8043451128647883e-08,0.2711399826605832,1.550928537540534,0.5634345330303409,-0.6404263329811921,-0.02140509177627579,-0.0028106544445008408,-0.19674313821401687,1.0951182337207708e-07,5.83129708599725e-08
wave,2,1570,0,0,2.218856845306465e-14,2.2799470841337774e-14,1.6500697657048794e-08,0.17802419769969824,1.5219504945105358,0.3618394572458575,-0.5520387284217794,-0.028125120784443732,-0.014502150314075504,-0.11279972326906043,1.5126704817790137e-07,4.348694035462605e-08
wave,2,1570,0,1,2.218856845306465e-14,2.2799470841337774e-14,1.6500697657048794e-08,0.3170699580662551,1.6126072087942114,0.6686865339665113,-0.5520387284217794,-0.028125120784443746,-0.013569815534663288,-0.22296765697910723,1.0970762248236964e-07,6.14605600940833e-08
wave,2,1580,0,0,2.226203344394251e-14,2.3376777169994458e-14,2.0554939795761125e-08,0.17871887320014818,1.5078870838520484,0.36329804461919,-0.6360420332169273,-0.00376324371055369,0.009047574454482005,-0.12366384538678198,1.4796598312874385e-07,4.322440823970353e-08
wave,2,1580,0,1,2.226203344394251e-14,2.3376777169994458e-14,2.0554939795761125e-08,0.2992228506562908,1.5436920447542883,0.6272353208347319,-0.6360420332169274,-0.00376324371055369,0.012867164841959098,-0.2270147813492228,1.0869481990069405e-07,5.951364465697802e-08
wave,2,1590,0,0,1.908539740953373e-14,1.967686823172244e-14,2.1665065675086017e-08,0.14716008748659085,1.602890914797224,0.29756460065725804,-0.6030941585493261,-0.04460098379545639,0.013458906509798045,-0.09815878783213496,1.3867833855876728e-07,4.006391195670018e-08
